"subject" "problem" "trial" "option" "outcome"
"474" 11 1 27 0 4
"475" 11 1 28 1 3
"476" 11 1 29 1 3
"477" 11 1 30 1 3
"478" 11 1 31 1 3
"479" 11 1 32 1 3
"480" 11 1 33 1 3
"481" 11 1 34 1 3
"482" 11 1 35 1 3
"483" 11 1 36 1 3
"484" 11 4 1 1 -4
"485" 11 4 2 1 -4
"486" 11 4 3 1 -4
"487" 11 4 4 1 -4
"488" 11 4 5 1 -4
"489" 11 4 6 1 0
"490" 11 4 7 1 -4
"491" 11 4 8 0 -3
"492" 11 4 9 0 -3
"493" 11 4 10 0 -3
"494" 11 4 11 0 -3
"495" 11 4 12 0 -3
"496" 11 4 13 0 -3
"497" 11 4 14 0 -3
"498" 11 4 15 0 -3
"499" 11 4 16 0 -3
"500" 11 4 17 0 -3
"501" 11 4 18 1 -4
"502" 11 4 19 1 0
"503" 11 4 20 1 -4
"504" 11 4 21 1 -4
"505" 11 4 22 1 0
"506" 11 4 23 1 -4
"507" 11 4 24 1 -4
"508" 11 4 25 1 -4
"509" 11 4 26 1 -4
"510" 11 4 27 1 -4
"511" 11 4 28 1 -4
"512" 11 4 29 1 0
"513" 11 4 30 1 -4
"514" 11 4 31 1 0
"515" 11 4 32 1 -4
"516" 11 4 33 1 -4
"517" 11 4 34 1 0
"518" 11 4 35 1 -4
"519" 11 4 36 1 -4
"520" 11 4 37 1 -4
"521" 11 4 38 1 -4
"522" 11 4 39 1 -4
"523" 11 4 40 1 0
"524" 11 4 41 1 -4
"525" 11 2 1 0 0
"526" 11 2 2 0 4
"527" 11 2 3 0 0
"528" 11 2 4 0 0
"529" 11 2 5 0 4
"530" 11 2 6 0 0
"531" 11 2 7 0 0
"532" 11 2 8 0 0
"533" 11 2 9 0 0
"534" 11 2 10 0 0
"535" 11 2 11 0 0
"536" 11 2 12 0 0
"537" 11 2 13 0 0
"538" 11 2 14 0 4
"539" 11 2 15 0 0
"540" 11 2 16 0 4
"541" 11 2 17 0 0
"542" 11 2 18 0 0
"543" 11 2 19 0 0
"544" 11 2 20 0 0
"545" 11 2 21 0 0
"546" 11 2 22 0 0
"547" 11 2 23 1 0
"548" 11 2 24 1 0
"549" 11 2 25 1 0
"550" 11 2 26 1 0
"551" 11 2 27 1 0
"552" 11 2 28 1 3
"553" 11 2 29 1 3
"554" 11 2 30 1 0
"555" 11 2 31 1 3
"556" 11 2 32 1 0
"557" 11 2 33 1 3
"558" 11 2 34 1 0
"559" 11 2 35 1 0
"560" 11 2 36 1 0
